generacion,tipo,numero,genero,nacionalidad,promedio,actividad,materias,altura,peso
2021,P,13024,O,MEX,80.4,Cultura,6,160.1,84.2
2021,P,13025,M,MEX,84.9,Cultura,6,156.9,82.3
2021,P,13026,O,MEX,79.6,Ninguna,6,160.5,76.6
2021,U,13027,F,MEX,84.9,Ninguna,6,160,80.4
2021,P,13028,O,EXT,81.8,Ninguna,6,161,85.8
2021,U,13029,O,MEX,73.1,Deportiva,6,164.2,74.9
2021,U,13030,M,MEX,78.4,Deportiva,6,156.5,71.9
2021,U,13031,M,MEX,82.5,Deportiva,6,159,74.9
2021,U,13032,F,EXT,77.5,Cultura,6,162.8,75.5
2021,P,13033,M,MEX,73.4,Deportiva,6,160.9,80.5
2021,P,13034,F,MEX,74,Deportiva,6,157.8,76.8
2021,U,13035,F,EXT,74,Deportiva,5,163.1,86.6
2021,U,13036,M,EXT,78.7,Ninguna,6,156,78.8
2021,P,13037,F,EXT,88.5,Cultura,6,159.7,79.2
2021,U,13038,M,EXT,86.2,Cultura,6,159.7,96.3
2021,U,13039,F,MEX,72.9,Deportiva,5,162.8,80.5
2021,P,13040,F,MEX,80.9,Deportiva,6,155.9,75.9
2021,U,13041,F,MEX,79.5,Ninguna,6,162.7,76.4
2021,U,13042,F,MEX,83.5,Ninguna,6,160.4,76.8
2021,U,13043,F,MEX,79.3,Cultura,6,160.6,79.2
2021,P,13044,F,MEX,78.8,Ninguna,7,159.8,89.7
2021,P,13045,M,EXT,87.1,Cultura,6,161.1,79.2
2021,P,13046,M,MEX,76.7,Cultura,6,159.7,83.7
2021,U,13047,F,MEX,77.9,Deportiva,6,159.4,84
2021,U,13048,F,MEX,87.5,Deportiva,6,167.7,76.7
2021,P,13049,M,MEX,79.1,Cultura,5,157,81
2021,U,13050,F,MEX,85.5,Ninguna,6,161.8,75.8
2021,U,13051,F,MEX,81.1,Ninguna,6,160.7,84.3
2021,U,13052,M,MEX,73.4,Ninguna,6,161.4,83.3
2021,P,13053,M,EXT,85.7,Ninguna,6,156.2,88
2021,U,13054,F,MEX,82.2,Deportiva,6,158.7,80
2021,P,13055,F,MEX,74.7,Cultura,6,163,76.2
2021,P,13056,F,MEX,73.4,Ninguna,6,166.1,78.2
2021,U,13057,M,EXT,78.3,Ninguna,7,161.4,87.5
2021,U,13058,F,EXT,77.3,Ninguna,6,160.5,75.9
2021,U,13059,M,EXT,77.2,Cultura,6,159.5,83.9
2021,U,13060,M,EXT,86.9,Deportiva,6,161.2,77.6
2021,P,13061,M,MEX,75.4,Cultura,7,157.2,81.7
2021,P,13062,M,MEX,81.9,Cultura,6,156.3,74.4
2021,U,13063,M,MEX,81.5,Ninguna,6,156.1,79.6
2021,P,13064,M,MEX,76.5,Cultura,6,154.9,82.1
2021,U,13065,O,MEX,79.5,Cultura,6,158.7,77.7
2021,U,13066,F,EXT,77.3,Ninguna,7,161,79.7
2021,U,13067,F,MEX,89.4,Ninguna,7,161.8,74.9
2021,P,13068,F,EXT,80.4,Cultura,6,162,79.1
2021,U,13069,M,MEX,66.6,Ninguna,5,159.5,68.5
2021,P,13070,M,MEX,78.5,Deportiva,6,161.5,74.7
2021,U,13071,M,MEX,78.1,Cultura,7,163.6,78.2
2021,P,13072,F,MEX,81.7,Deportiva,6,161.1,87.6
2021,U,13073,M,MEX,81.7,Cultura,6,159.6,80.6
2021,U,13074,M,EXT,79.2,Deportiva,6,157.9,77.8
2021,U,13075,M,MEX,75,Ninguna,6,160.2,78.1
2021,P,13076,M,EXT,79.9,Deportiva,6,158.2,81.8
2021,P,13077,F,MEX,80.5,Cultura,6,157.8,78.6
2021,P,13078,M,MEX,70.9,Ninguna,6,162.3,79.1
2021,U,13079,M,MEX,88,Cultura,6,159,82.9
2021,P,13080,F,MEX,81.6,Cultura,7,157.8,85
2021,U,13081,O,EXT,87.1,Ninguna,6,163.4,74.3
2021,U,13082,M,EXT,75.6,Ninguna,6,162.9,73.2
2021,P,13083,M,EXT,78.4,Deportiva,6,161.8,79.5
2021,U,13084,F,MEX,79.1,Ninguna,7,156.7,76.8
2021,P,13085,F,MEX,87.7,Ninguna,6,158.9,75.3
2021,U,13086,F,EXT,78.3,Ninguna,6,160.6,76.2
2021,P,13087,M,MEX,87,Deportiva,6,162.9,82.1
2021,P,13088,F,MEX,90.3,Ninguna,6,161.3,88.6
2021,P,13089,F,MEX,83.2,Cultura,6,160.9,74.7
2021,P,13090,M,MEX,77.6,Deportiva,6,156,90
2021,U,13091,F,EXT,82.3,Cultura,6,161.8,76.8
2021,P,13092,F,MEX,82,Ninguna,6,159.9,67.2
2021,U,13093,F,EXT,80.9,Deportiva,6,155.6,86.1
2021,P,13094,M,MEX,82.2,Ninguna,6,156.5,80.8
2021,P,13095,O,MEX,84.3,Deportiva,5,159.8,81.7
2021,P,13096,F,MEX,80,Deportiva,5,160.4,78.3
2021,U,13097,M,MEX,78.7,Deportiva,6,157.2,73.9
2021,P,13098,M,MEX,87.6,Ninguna,7,155,90.8
2021,U,13099,M,EXT,78.1,Cultura,6,159.6,84.5
2021,U,13100,M,MEX,79.7,Cultura,6,159.5,88.2
2021,P,13101,M,MEX,69.6,Ninguna,6,154.2,82.8
2021,U,13102,F,MEX,83,Cultura,6,165.8,76.7
2021,U,13103,M,EXT,79.2,Cultura,6,158.8,80
2021,P,13104,F,MEX,77.6,Cultura,7,157.4,84.2
2021,U,13105,F,MEX,78.5,Cultura,6,158.6,82.2
2021,P,13106,M,MEX,76.6,Ninguna,6,159.6,82.7
2021,U,13107,F,MEX,82.2,Cultura,6,157.9,80.4
2021,U,13108,F,MEX,86.6,Cultura,6,160.2,71.2
2021,P,13109,M,MEX,80.9,Cultura,6,156.9,78.5
2021,U,13110,O,MEX,80.8,Deportiva,6,159.3,79.3
2021,P,13111,F,MEX,78.9,Deportiva,6,163.4,76.4
2021,P,13112,F,EXT,81.9,Deportiva,6,158.3,77.9
2021,P,13113,M,EXT,83.6,Cultura,5,156.8,77.8
2021,P,13114,F,MEX,81.2,Deportiva,6,158.2,73.1
2021,U,13115,M,EXT,76.8,Cultura,6,158.7,81.7
2021,U,13116,M,MEX,78.5,Cultura,6,162.1,80.6
2021,U,13117,O,MEX,87.9,Deportiva,6,161.7,73.7
2021,U,13118,O,MEX,77.2,Cultura,6,159.9,78.1
2021,U,13119,O,MEX,83,Deportiva,6,155.9,77.4
2021,P,13120,F,EXT,80.4,Deportiva,6,163.4,75.1
2021,U,13121,M,MEX,78,Ninguna,6,158.5,85.2
2021,P,13122,F,EXT,77.6,Cultura,6,160.8,83.7
2021,U,13123,O,MEX,86.6,Deportiva,6,158.3,68.9
2021,U,13124,F,EXT,82,Cultura,7,155.5,79.4
2021,U,13125,O,MEX,76.2,Ninguna,6,160.7,79.6
2021,U,13126,F,MEX,75.8,Ninguna,6,161.2,68.9
2021,P,13127,F,EXT,84.4,Cultura,5,161.4,69.3
2021,U,13128,O,MEX,73.6,Deportiva,6,158,81.8
2021,P,13129,F,MEX,81.4,Cultura,6,163.1,74.7
2021,U,13130,F,EXT,88.8,Cultura,6,158.7,87.1
2021,P,13131,F,MEX,80.3,Cultura,5,158.9,82.5
2021,U,13132,F,MEX,79,Ninguna,6,156.2,80.4
2021,U,13133,F,MEX,81.5,Deportiva,6,162.1,77.4
2021,P,13134,F,EXT,75.4,Ninguna,6,160.6,84.4
2021,U,13135,F,EXT,80.2,Deportiva,6,161.3,76.6
2021,U,13136,M,MEX,81.5,Deportiva,6,158.9,81.2
2021,U,13137,O,EXT,79,Ninguna,6,152.4,78.6
2021,U,13138,O,MEX,81.4,Cultura,6,157.3,87
2021,P,13139,M,MEX,82.3,Cultura,6,161.9,79.1
2021,U,13140,O,MEX,85.4,Cultura,5,158.3,80.1
2021,U,13141,O,EXT,73.7,Ninguna,6,159.9,86.1
2021,P,13142,F,MEX,78,Cultura,5,162.2,77.1
2021,U,13143,F,MEX,74.6,Ninguna,6,159.5,86.6
2021,U,13144,F,MEX,84.5,Cultura,6,162.2,79.8
2021,U,13145,M,MEX,74.6,Cultura,6,159.9,76.4
2021,U,13146,M,MEX,82.4,Cultura,6,161,83.7
2021,P,13147,O,MEX,82.2,Cultura,6,160.5,81.8
2021,P,13148,M,EXT,81.3,Deportiva,6,160.7,86.7
2021,P,13149,M,MEX,82.2,Deportiva,6,158.8,79.6
2021,U,13150,O,MEX,82.3,Deportiva,6,158.8,83.5
