"Deporte","Disciplina","Evento","Medalla","Genero","Atleta","Ciudad","Pais","Año"
"Rowing","Rowing","Four Without Coxswain (4-)","Gold","Men","MCKAY, Mike","Barcelona","AUS",1992
"Rowing","Rowing","Four Without Coxswain (4-)","Gold","Men","TOMKINS, James","Barcelona","AUS",1992
"Rowing","Rowing","Four Without Coxswain (4-)","Silver","Men","BOHRER, Thomas Robert","Barcelona","USA",1992
"Rowing","Rowing","Four Without Coxswain (4-)","Silver","Men","BURDEN, William Douglas","Barcelona","USA",1992
"Rowing","Rowing","Four Without Coxswain (4-)","Silver","Men","MANNING, Patrick Francis Jr.","Barcelona","USA",1992
"Rowing","Rowing","Four Without Coxswain (4-)","Silver","Men","MCLAUGHLIN, Jeffrey Dean","Barcelona","USA",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Bronze","Men","CIESLAK, Michal","Barcelona","POL",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Bronze","Men","JANKOWSKI, Wojciech","Barcelona","POL",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Bronze","Men","LASICKI, Maciej","Barcelona","POL",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Bronze","Men","STREICH, Jacek","Barcelona","POL",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Bronze","Men","TOMIAK, Tomasz","Barcelona","POL",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Gold","Men","POPESCU, Dimitrie","Barcelona","ROU",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Gold","Men","RADUCANU, Dumitru","Barcelona","ROU",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Gold","Men","RUICAN, Iulica","Barcelona","ROU",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Gold","Men","TAGA, Nicolaie","Barcelona","ROU",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Gold","Men","TALAPAN, Viorel","Barcelona","ROU",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Silver","Men","BRUDEL, Ralf","Barcelona","GER",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Silver","Men","FINGER, Karsten","Barcelona","GER",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Silver","Men","KELLNER, Uwe Jörg","Barcelona","GER",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Silver","Men","PETERS, Thoralf","Barcelona","GER",1992
"Rowing","Rowing","Four-Oared Shell With Coxswain (4-)","Silver","Men","REIHER, Hendrik","Barcelona","GER",1992
"Rowing","Rowing","Pair Without Coxswain (2-)","Bronze","Women","MAXWELL PIERSON, Stephanie","Barcelona","USA",1992
"Rowing","Rowing","Pair Without Coxswain (2-)","Bronze","Women","SEATON, Anna B.","Barcelona","USA",1992
"Rowing","Rowing","Pair Without Coxswain (2-)","Gold","Women","HEDDLE, Kathleen","Barcelona","CAN",1992
"Rowing","Rowing","Pair Without Coxswain (2-)","Gold","Women","MCBEAN, Marnie Elizabeth","Barcelona","CAN",1992
"Rowing","Rowing","Pair Without Coxswain (2-)","Silver","Women","SCHWERZMANN, Ingeburg","Barcelona","GER",1992
"Rowing","Rowing","Pair Without Coxswain (2-)","Silver","Women","WERREMEIER, Stefani","Barcelona","GER",1992
"Rowing","Rowing","Pair-Oared Shell With Coxswain (2+)","Bronze","Men","POPESCU, Dimitrie","Barcelona","ROU",1992
"Rowing","Rowing","Pair-Oared Shell With Coxswain (2+)","Bronze","Men","RADUCANU, Dumitru","Barcelona","ROU",1992
"Rowing","Rowing","Pair-Oared Shell With Coxswain (2+)","Bronze","Men","TAGA, Nicolaie","Barcelona","ROU",1992
"Rowing","Rowing","Pair-Oared Shell With Coxswain (2+)","Gold","Men","HERBERT, Garry Gerard Paul","Barcelona","GBR",1992
"Rowing","Rowing","Pair-Oared Shell With Coxswain (2+)","Gold","Men","SEARLE, Gregory Mark Pascol","Barcelona","GBR",1992
"Rowing","Rowing","Pair-Oared Shell With Coxswain (2+)","Gold","Men","SEARLE, Jonathan William","Barcelona","GBR",1992
"Rowing","Rowing","Pair-Oared Shell With Coxswain (2+)","Silver","Men","ABBAGNALE, Carmine","Barcelona","ITA",1992
"Rowing","Rowing","Pair-Oared Shell With Coxswain (2+)","Silver","Men","ABBAGNALE, Giuseppe","Barcelona","ITA",1992
"Rowing","Rowing","Pair-Oared Shell With Coxswain (2+)","Silver","Men","DI CAPUA, Giuseppe","Barcelona","ITA",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Bronze","Men","CORONA, Alessandro","Barcelona","ITA",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Bronze","Men","FARINA, Gianluca","Barcelona","ITA",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Bronze","Men","GALTAROSSA, Rossano","Barcelona","ITA",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Bronze","Men","SOFFICI, Filippo","Barcelona","ITA",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Gold","Men","HAJEK, Andreas","Barcelona","GER",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Gold","Men","STEINBACH, Michael","Barcelona","GER",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Gold","Men","VOLKERT, Stephan","Barcelona","GER",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Gold","Men","WILLMS, Andre","Barcelona","GER",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Silver","Men","BJÖNNESS, Lars","Barcelona","NOR",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Silver","Men","SÄTERSDAL, Per Albert","Barcelona","NOR",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Silver","Men","THORSEN, Rolf Bernt","Barcelona","NOR",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Silver","Men","UNDSET, Kjetil","Barcelona","NOR",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Bronze","Women","KARSTEN, Ekaterina","Barcelona","EUN",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Bronze","Women","KHLOPTSEVA, Elena","Barcelona","EUN",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Bronze","Women","USTYUZHANINA, Tatiana","Barcelona","EUN",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Bronze","Women","ZELIKOVITCH, Antonina","Barcelona","EUN",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Gold","Women","MÜLLER, Kerstin","Barcelona","GER",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Gold","Women","MUNDT, Kristina","Barcelona","GER",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Gold","Women","PETER, Birgit","Barcelona","GER",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Gold","Women","SCHMIDT, Sybille","Barcelona","GER",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Silver","Women","BURCICA, Constanta","Barcelona","ROU",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Silver","Women","COCHELEA, Veronica","Barcelona","ROU",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Silver","Women","DOBRE, Anisoara","Barcelona","ROU",1992
"Rowing","Rowing","Quadruple Sculls Without Coxswain (4X)","Silver","Women","IGNAT, Doina","Barcelona","ROU",1992
"Rowing","Rowing","Single Sculls (1X)","Bronze","Men","BRONIEWSKI, Kajetan","Barcelona","POL",1992
"Rowing","Rowing","Single Sculls (1X)","Gold","Men","LANGE, Thomas","Barcelona","GER",1992
"Rowing","Rowing","Single Sculls (1X)","Silver","Men","CHALUPA, Vaclav","Barcelona","TCH",1992
"Rowing","Rowing","Single Sculls (1X)","Bronze","Women","LAUMANN, Silken Suzette","Barcelona","CAN",1992
"Rowing","Rowing","Single Sculls (1X)","Gold","Women","LIPA, Elisabeta","Barcelona","ROU",1992
"Rowing","Rowing","Single Sculls (1X)","Silver","Women","BREDAEL, Annelies","Barcelona","BEL",1992
"Sailing","Sailing","470 - Two Person Dinghy","Bronze","Men","TONISTE, Tonu","Barcelona","EST",1992
"Sailing","Sailing","470 - Two Person Dinghy","Bronze","Men","TONISTE, Toomas","Barcelona","EST",1992
"Sailing","Sailing","470 - Two Person Dinghy","Gold","Men","CALAFAT, Jordi","Barcelona","ESP",1992
"Sailing","Sailing","470 - Two Person Dinghy","Gold","Men","SANCHEZ LUNA, Francisco","Barcelona","ESP",1992
"Sailing","Sailing","470 - Two Person Dinghy","Silver","Men","BURNHAM, Kevin","Barcelona","USA",1992
"Sailing","Sailing","470 - Two Person Dinghy","Silver","Men","REESER, Morgan","Barcelona","USA",1992
"Sailing","Sailing","470 - Two Person Dinghy","Bronze","Women","HEALY, Pamela","Barcelona","USA",1992
"Sailing","Sailing","470 - Two Person Dinghy","Bronze","Women","ISLER, Jennifer","Barcelona","USA",1992
"Sailing","Sailing","470 - Two Person Dinghy","Gold","Women","GUERRA CABRERA, Patricia","Barcelona","ESP",1992
"Sailing","Sailing","470 - Two Person Dinghy","Gold","Women","ZABELL, Theresa","Barcelona","ESP",1992
"Sailing","Sailing","470 - Two Person Dinghy","Silver","Women","EGNOT, Leslie Jean","Barcelona","NZL",1992
"Sailing","Sailing","470 - Two Person Dinghy","Silver","Women","SHEARER, Janet Lee","Barcelona","NZL",1992
"Sailing","Sailing","Board (Lechner)","Bronze","Men","KLEPPICH, Lars Detlef","Barcelona","AUS",1992
"Sailing","Sailing","Board (Lechner)","Gold","Men","DAVID, Franck","Barcelona","FRA",1992
"Sailing","Sailing","Board (Lechner)","Silver","Men","GEBHARDT, Mike","Barcelona","USA",1992
"Sailing","Sailing","Board (Lechner)","Bronze","Women","DE VRIES, Dorien","Barcelona","NED",1992
"Sailing","Sailing","Board (Lechner)","Gold","Women","KENDALL, Barbara","Barcelona","NZL",1992
"Sailing","Sailing","Board (Lechner)","Silver","Women","ZHANG, Xiaodong","Barcelona","CHN",1992
"Sailing","Sailing","Fleet/Match Race Keelboat Open (Soling)","Bronze","Men","CRUIKSHANK, Robert Gordon","Barcelona","GBR",1992
"Sailing","Sailing","Fleet/Match Race Keelboat Open (Soling)","Bronze","Men","SMITH, Lawrie","Barcelona","GBR",1992
"Sailing","Sailing","Fleet/Match Race Keelboat Open (Soling)","Bronze","Men","STEWART, Ossie","Barcelona","GBR",1992
"Sailing","Sailing","Fleet/Match Race Keelboat Open (Soling)","Gold","Men","BANK, Jesper","Barcelona","DEN",1992
"Sailing","Sailing","Fleet/Match Race Keelboat Open (Soling)","Gold","Men","SECHER, Steen Klaaborg","Barcelona","DEN",1992
"Sailing","Sailing","Fleet/Match Race Keelboat Open (Soling)","Gold","Men","SEIER, Jesper","Barcelona","DEN",1992
"Sailing","Sailing","Fleet/Match Race Keelboat Open (Soling)","Silver","Men","BRADY, James","Barcelona","USA",1992
"Sailing","Sailing","Fleet/Match Race Keelboat Open (Soling)","Silver","Men","KERN, Douglas","Barcelona","USA",1992
"Sailing","Sailing","Fleet/Match Race Keelboat Open (Soling)","Silver","Men","MAHANEY, Kevin","Barcelona","USA",1992
"Sailing","Sailing","Flying Dutchman","Bronze","Men","BOJSEN MOLLER, Jorgen","Barcelona","DEN",1992
"Sailing","Sailing","Flying Dutchman","Bronze","Men","BOJSEN-MOELLER, Jens","Barcelona","DEN",1992
"Sailing","Sailing","Flying Dutchman","Gold","Men","DORESTE, Luis","Barcelona","ESP",1992
"Sailing","Sailing","Flying Dutchman","Gold","Men","MANRIQUE, Domingo","Barcelona","ESP",1992
"Sailing","Sailing","Flying Dutchman","Silver","Men","BOURDOW, Stephen","Barcelona","USA",1992
"Sailing","Sailing","Flying Dutchman","Silver","Men","FOERSTER, Paul","Barcelona","USA",1992
"Sailing","Sailing","Single-Handed Dinghy (Europe)","Bronze","Women","TROTMAN, Julia","Barcelona","USA",1992
"Sailing","Sailing","Single-Handed Dinghy (Europe)","Gold","Women","ANDERSEN, Linda","Barcelona","NOR",1992
"Sailing","Sailing","Single-Handed Dinghy (Europe)","Silver","Women","VIA DUFRESNE, Natalia","Barcelona","ESP",1992
"Sailing","Sailing","Single-Handed Dinghy (Finn)","Bronze","Men","MONK, Craig John","Barcelona","NZL",1992
"Sailing","Sailing","Single-Handed Dinghy (Finn)","Gold","Men","VAN DER PLOEG, Jose","Barcelona","ESP",1992
"Sailing","Sailing","Single-Handed Dinghy (Finn)","Silver","Men","LEDBETTER, Brian Richard","Barcelona","USA",1992
"Sailing","Sailing","Tornado - Multihull","Bronze","Men","BOOTH, Mitch","Barcelona","AUS",1992
"Sailing","Sailing","Tornado - Multihull","Bronze","Men","FORBES, John","Barcelona","AUS",1992
"Sailing","Sailing","Tornado - Multihull","Gold","Men","HENARD, Nicolas","Barcelona","FRA",1992
"Sailing","Sailing","Tornado - Multihull","Gold","Men","LODAY, Yves","Barcelona","FRA",1992
"Sailing","Sailing","Tornado - Multihull","Silver","Men","NOTARY, Keith","Barcelona","USA",1992
"Sailing","Sailing","Tornado - Multihull","Silver","Men","SMYTH, Randy","Barcelona","USA",1992
"Sailing","Sailing","Two-Person Keelboat Open (Star)","Bronze","Men","JESPERSEN, Eric Albert","Barcelona","CAN",1992
"Sailing","Sailing","Two-Person Keelboat Open (Star)","Bronze","Men","MACDONALD, Ross David","Barcelona","CAN",1992
"Sailing","Sailing","Two-Person Keelboat Open (Star)","Gold","Men","HAENEL, Harold","Barcelona","USA",1992
"Sailing","Sailing","Two-Person Keelboat Open (Star)","Gold","Men","REYNOLDS, Mark Jeffrey","Barcelona","USA",1992
"Sailing","Sailing","Two-Person Keelboat Open (Star)","Silver","Men","COWIE, Donald John","Barcelona","NZL",1992
"Sailing","Sailing","Two-Person Keelboat Open (Star)","Silver","Men","DAVIS, Roderick Hopkins","Barcelona","NZL",1992
"Shooting","Shooting","10M Air Pistol (40 Shots)","Bronze","Women","GROZDEVA, Maria","Barcelona","BUL",1992
"Shooting","Shooting","10M Air Pistol (40 Shots)","Gold","Women","LOGVINENKO, Marina","Barcelona","EUN",1992
"Shooting","Shooting","10M Air Pistol (40 Shots)","Silver","Women","SEKARIC, Jasna","Barcelona","IOP",1992
"Shooting","Shooting","10M Air Pistol (60 Shots)","Bronze","Men","BABII, Sorin","Barcelona","ROU",1992
"Shooting","Shooting","10M Air Pistol (60 Shots)","Gold","Men","WANG, Yifu","Barcelona","CHN",1992
"Shooting","Shooting","10M Air Pistol (60 Shots)","Silver","Men","PYZHYANOV, Serguei","Barcelona","EUN",1992
"Shooting","Shooting","10M Air Rifle (40 Shots)","Bronze","Women","BINDER, Aranka","Barcelona","IOP",1992
"Shooting","Shooting","10M Air Rifle (40 Shots)","Gold","Women","YEO, Kab-Soon","Barcelona","KOR",1992
"Shooting","Shooting","10M Air Rifle (40 Shots)","Silver","Women","LETCHEVA, Vessela Nikolaeva","Barcelona","BUL",1992
"Shooting","Shooting","10M Air Rifle (60 Shots)","Bronze","Men","RIEDERER, Johann","Barcelona","GER",1992
"Shooting","Shooting","10M Air Rifle (60 Shots)","Gold","Men","FEDKINE, Iouri","Barcelona","EUN",1992
"Shooting","Shooting","10M Air Rifle (60 Shots)","Silver","Men","BADIOU, Franck","Barcelona","FRA",1992
"Shooting","Shooting","25M Pistol (30+30 Shots)","Bronze","Women","MUNKHBAYAR, Dorzhsuren","Barcelona","MGL",1992
"Shooting","Shooting","25M Pistol (30+30 Shots)","Gold","Women","LOGVINENKO, Marina","Barcelona","EUN",1992
"Shooting","Shooting","25M Pistol (30+30 Shots)","Silver","Women","LI, Duihong","Barcelona","CHN",1992
"Shooting","Shooting","25M Rapid Fire Pistol (60 Shots)","Bronze","Men","VOKHMIANINE, Vladimir","Barcelona","EUN",1992
"Shooting","Shooting","25M Rapid Fire Pistol (60 Shots)","Gold","Men","SCHUMANN, Ralf","Barcelona","GER",1992
"Shooting","Shooting","25M Rapid Fire Pistol (60 Shots)","Silver","Men","KUZMINS, Afanasijs","Barcelona","LAT",1992
"Shooting","Shooting","50M Pistol (60 Shots)","Bronze","Men","SKANÄKER, Ragnar","Barcelona","SWE",1992
"Shooting","Shooting","50M Pistol (60 Shots)","Gold","Men","LOUKACHIK, Konstantine","Barcelona","EUN",1992
"Shooting","Shooting","50M Pistol (60 Shots)","Silver","Men","WANG, Yifu","Barcelona","CHN",1992
"Shooting","Shooting","50M Rifle 3 Positions (3X20 Shots)","Bronze","Women","KSIAZKIEWICZ, Malgorzata","Barcelona","POL",1992
"Shooting","Shooting","50M Rifle 3 Positions (3X20 Shots)","Gold","Women","MEILI, Launi Kay","Barcelona","USA",1992
"Shooting","Shooting","50M Rifle 3 Positions (3X20 Shots)","Silver","Women","MATOVA, Nonka Detcheva","Barcelona","BUL",1992
"Shooting","Shooting","50M Rifle 3 Positions (3X40 Shots)","Bronze","Men","KOBA, Ryohei","Barcelona","JPN",1992
"Shooting","Shooting","50M Rifle 3 Positions (3X40 Shots)","Gold","Men","PETIKYAN, Gratchia Gratsian Hrachya","Barcelona","EUN",1992
"Shooting","Shooting","50M Rifle 3 Positions (3X40 Shots)","Silver","Men","FOTH, Robert James","Barcelona","USA",1992
"Shooting","Shooting","50M Rifle Prone (60 Shots)","Bronze","Men","PLETIKOSIC, Stevan","Barcelona","IOP",1992
"Shooting","Shooting","50M Rifle Prone (60 Shots)","Gold","Men","LEE, Eun-Chul","Barcelona","KOR",1992
"Shooting","Shooting","50M Rifle Prone (60 Shots)","Silver","Men","STENVAAG, Harald","Barcelona","NOR",1992
"Shooting","Shooting","50M Running Target (30+30 Shots)","Bronze","Men","RACANSKY, Lubos","Barcelona","TCH",1992
"Shooting","Shooting","50M Running Target (30+30 Shots)","Gold","Men","JAKOSITS, Michael","Barcelona","GER",1992
"Shooting","Shooting","50M Running Target (30+30 Shots)","Silver","Men","ASRABAEV, Anatoli","Barcelona","EUN",1992
"Shooting","Shooting","Skeet (125 Targets)","Bronze","Men","ROSSETTI, Bruno Mario","Barcelona","ITA",1992
"Shooting","Shooting","Skeet (125 Targets)","Silver","Men","GIHA, Juan Jorge Yarve Jr.","Barcelona","PER",1992
"Shooting","Shooting","Skeet (125 Targets)","Gold","Women","ZHANG, Shan","Barcelona","CHN",1992
"Shooting","Shooting","Trap (125 Targets)","Bronze","Men","VENTURINI, Marco","Barcelona","ITA",1992
"Shooting","Shooting","Trap (125 Targets)","Gold","Men","HRDLICKA, Petr","Barcelona","TCH",1992
"Shooting","Shooting","Trap (125 Targets)","Silver","Men","WATANABE, Kazumi","Barcelona","JPN",1992
"Table Tennis","Table Tennis","Doubles","Bronze","Men","KANG, Hee Chan","Barcelona","KOR",1992
"Table Tennis","Table Tennis","Doubles","Bronze","Men","KIM, Taek Soo","Barcelona","KOR",1992
"Table Tennis","Table Tennis","Doubles","Bronze","Men","LEE, Chul Seung","Barcelona","KOR",1992
"Table Tennis","Table Tennis","Doubles","Bronze","Men","YOO, Nam-Kyu","Barcelona","KOR",1992
"Table Tennis","Table Tennis","Doubles","Gold","Men","LU, Lin","Barcelona","CHN",1992
"Table Tennis","Table Tennis","Doubles","Gold","Men","WANG, Tao","Barcelona","CHN",1992
"Table Tennis","Table Tennis","Doubles","Silver","Men","FETZNER, Steffen","Barcelona","GER",1992
"Table Tennis","Table Tennis","Doubles","Silver","Men","ROSSKOPF, Jörg","Barcelona","GER",1992
"Table Tennis","Table Tennis","Doubles","Bronze","Women","HONG, Cha Ok","Barcelona","KOR",1992
"Table Tennis","Table Tennis","Doubles","Bronze","Women","HYUN, Jung Hwa","Barcelona","KOR",1992
"Table Tennis","Table Tennis","Doubles","Bronze","Women","LI, Bun Hui","Barcelona","PRK",1992
"Table Tennis","Table Tennis","Doubles","Bronze","Women","YU, Sun Bok","Barcelona","PRK",1992
"Table Tennis","Table Tennis","Doubles","Gold","Women","DENG, Yaping","Barcelona","CHN",1992
"Table Tennis","Table Tennis","Doubles","Gold","Women","QIAO, Hong","Barcelona","CHN",1992
"Table Tennis","Table Tennis","Doubles","Silver","Women","CHEN, Zihe","Barcelona","CHN",1992
"Table Tennis","Table Tennis","Doubles","Silver","Women","GAO, Jun","Barcelona","CHN",1992
"Table Tennis","Table Tennis","Singles","Bronze","Men","KIM, Taek Soo","Barcelona","KOR",1992
"Table Tennis","Table Tennis","Singles","Bronze","Men","MA, Wenge","Barcelona","CHN",1992
"Table Tennis","Table Tennis","Singles","Gold","Men","WALDNER, Jan-Ove","Barcelona","SWE",1992
"Table Tennis","Table Tennis","Singles","Silver","Men","GATIEN, Jean-Philippe","Barcelona","FRA",1992
"Table Tennis","Table Tennis","Singles","Bronze","Women","HYUN, Jung Hwa","Barcelona","KOR",1992
"Table Tennis","Table Tennis","Singles","Bronze","Women","LI, Bun Hui","Barcelona","PRK",1992
"Table Tennis","Table Tennis","Singles","Gold","Women","DENG, Yaping","Barcelona","CHN",1992
"Table Tennis","Table Tennis","Singles","Silver","Women","QIAO, Hong","Barcelona","CHN",1992
"Tennis","Tennis","Doubles","Bronze","Men","FRANA, Javier","Barcelona","ARG",1992
"Tennis","Tennis","Doubles","Bronze","Men","IVANISEVIC, Goran","Barcelona","CRO",1992
"Tennis","Tennis","Doubles","Bronze","Men","MINIUSSI, Christian Carlos","Barcelona","ARG",1992
"Tennis","Tennis","Doubles","Bronze","Men","PRPIC, Goran","Barcelona","CRO",1992
"Tennis","Tennis","Doubles","Gold","Men","BECKER, Boris Franz","Barcelona","GER",1992
"Tennis","Tennis","Doubles","Gold","Men","STICH, Michael","Barcelona","GER",1992
"Tennis","Tennis","Doubles","Silver","Men","FERREIRA, Wayne","Barcelona","RSA",1992
"Tennis","Tennis","Doubles","Silver","Men","NORVAL, Piet","Barcelona","RSA",1992
"Tennis","Tennis","Doubles","Bronze","Women","BRADTKE, Nicole Anne Louise","Barcelona","AUS",1992
"Tennis","Tennis","Doubles","Bronze","Women","MCQUILLAN, Rachel Jane","Barcelona","AUS",1992
"Tennis","Tennis","Doubles","Bronze","Women","MESKHI, Leila","Barcelona","EUN",1992
"Tennis","Tennis","Doubles","Bronze","Women","ZVEREVA, Natalya","Barcelona","EUN",1992
"Tennis","Tennis","Doubles","Gold","Women","FERNANDEZ, Gigi","Barcelona","USA",1992
"Tennis","Tennis","Doubles","Gold","Women","FERNANDEZ, Mary Joe","Barcelona","USA",1992
