nombre,artista,anio,duracion_seg,popularidad,energia,bailabilidad,positividad,acustica,instrumental,en_vivo,habla,volumen_db,tempo_bpm,tono_mayor,explicito
Second Chance - Acoustic [Bonus Track],Shinedown,2008,220.7,43,0.649,0.376,0.278,0.375,0.0,0.246,0.0357,-5.217,200.0,0,0
Shove It (feat. Spank Rock),"Santigold, Spank Rock",2008,225.5,43,0.787,0.692,0.609,0.00416,0.000201,0.264,0.0522,-7.812,134.0,0,0
Welcome Back,Jeezy,2008,247.1,43,0.748,0.694,0.308,3.03e-05,0.000524,0.381,0.0454,-7.552,150.0,1,1
The Greatest Sum (Acoustic),The Avett Brothers,2008,200.1,42,0.218,0.521,0.292,0.862,0.00107,0.121,0.0484,-10.288,142.6,1,0
German Love,STRFKR,2008,212.7,42,0.614,0.556,0.542,0.0077,0.486,0.118,0.0243,-6.516,94.9,1,0
Abide With Me Tis Eventide,Paul Cardall,2008,140.1,40,0.0334,0.473,0.202,0.984,0.942,0.133,0.0507,-19.637,69.0,1,0
Faxing Berlin - Piano Acoustica Version,deadmau5,2008,105.0,39,0.486,0.894,0.213,0.18,0.808,0.317,0.105,-11.535,128.0,1,0
Stuck In The Middle With You,Stealers Wheel,2009,203.9,73,0.564,0.795,0.961,0.0934,0.000531,0.0631,0.0392,-10.482,124.2,1,0
Right Round,Flo Rida,2009,204.6,73,0.672,0.72,0.705,0.009,0.0,0.232,0.0551,-6.852,125.0,1,0
Ignorance,Paramore,2009,218.6,66,0.964,0.522,0.51,0.00109,0.000389,0.0387,0.095,-2.645,170.9,0,0
La Isla Bonita,Madonna,2009,242.9,65,0.832,0.708,0.968,0.392,1.33e-06,0.0561,0.0362,-4.736,100.0,0,0
Spit It Out,Slipknot,2009,159.8,64,0.946,0.331,0.534,0.0309,5.62e-06,0.254,0.0775,-4.599,140.0,1,1
Edge of Desire,John Mayer,2009,332.1,62,0.441,0.606,0.455,0.326,0.0128,0.116,0.0272,-9.303,66.4,1,0
Underdog,Kasabian,2009,277.5,62,0.894,0.526,0.653,0.0604,1.33e-06,0.582,0.0543,-5.407,101.0,0,0
Desde cuando,Alejandro Sanz,2009,235.9,62,0.714,0.497,0.381,0.288,0.0,0.151,0.0343,-4.209,144.1,1,0
No Lo Beses,Alejandro Fernández,2009,214.9,62,0.48,0.552,0.151,0.761,0.0,0.111,0.0348,-6.925,139.7,0,0
Small Town USA,Justin Moore,2009,218.9,61,0.601,0.594,0.531,0.122,5.69e-06,0.181,0.029,-5.996,131.9,1,0
Ella Se Contradice (feat. Plan B),"Baby Rasta, Gringo, Plan B",2009,256.8,61,0.758,0.767,0.84,0.111,0.0,0.376,0.295,-8.116,76.5,0,0
Sexy Bitch (feat. Akon),"David Guetta, Akon",2009,195.9,61,0.627,0.813,0.801,0.076,0.000616,0.131,0.0486,-5.018,130.0,0,1
You've Got The Love,Florence + The Machine,2009,168.7,60,0.704,0.574,0.368,0.00455,0.0,0.107,0.0319,-4.72,110.0,1,0
I Get Off,Halestorm,2009,183.7,59,0.891,0.456,0.647,0.00682,4.97e-06,0.0727,0.125,-4.062,170.0,0,0
Trouble,Never Shout Never,2009,145.9,58,0.28,0.809,0.564,0.918,0.0,0.179,0.329,-8.818,122.0,1,0
Lust For Life,Drake,2009,176.2,58,0.422,0.462,0.0853,0.939,0.0327,0.108,0.175,-10.381,87.4,1,1
I Wanna Know You,Hannah Montana,2009,166.9,57,0.741,0.684,0.821,0.127,0.0,0.348,0.0276,-3.892,84.0,1,0
Lost,Gorilla Zoe,2009,287.2,56,0.564,0.722,0.553,0.0162,0.176,0.351,0.0668,-7.476,136.0,0,1
Sexo Seguro,"Franco ""El Gorilla"", Yandel",2009,218.5,56,0.887,0.748,0.585,0.0853,0.0,0.108,0.0905,-6.23,97.0,0,0
The Pretender,Foo Fighters,2009,267.4,56,0.955,0.43,0.366,0.000807,0.0,0.044,0.0424,-4.767,173.0,1,0
Falling in Love at a Coffee Shop,Landon Pigg,2009,245.0,56,0.561,0.489,0.238,0.2,4.56e-05,0.179,0.0274,-7.933,83.5,1,0
EveryGirl In The World,Young Money,2009,313.4,54,0.744,0.605,0.743,0.00291,0.0,0.319,0.252,-5.5,76.2,1,1
Soy Lo Peor,Cardenales De Nuevo León,2009,156.3,54,0.769,0.706,0.942,0.479,0.000116,0.101,0.114,-5.283,98.5,1,0
Insane,Eminem,2009,181.4,53,0.878,0.876,0.677,0.251,0.0,0.321,0.168,-0.929,98.0,0,1
Like A Boss,The Lonely Island,2009,106.8,53,0.819,0.604,0.676,0.0332,0.0,0.132,0.447,-4.224,73.1,0,1
White Liar,Miranda Lambert,2009,287.8,53,0.777,0.35,0.419,0.0499,0.000742,0.413,0.0336,-4.33,185.0,1,0
"Red, White & Pink Slip Blues","Hank Williams, Jr.",2009,237.4,51,0.441,0.651,0.21,0.0963,0.000829,0.111,0.0287,-5.89,133.5,0,0
Your Man,Down With Webster,2009,168.7,51,0.801,0.695,0.761,0.0292,0.0,0.0747,0.0298,-4.538,109.0,1,0
Can't Find My Way Home - Live from Madison Square Garden,"Eric Clapton, Steve Winwood",2009,333.9,50,0.589,0.6,0.348,0.651,0.695,0.801,0.0275,-9.197,81.5,1,0
Wavin' Flag - Coca-Cola® Celebration Mix,K'NAAN,2009,212.9,50,0.768,0.584,0.729,0.329,0.0,0.0587,0.058,-4.185,152.0,1,0
You Baby,Nesian N.I.N.E.,2009,215.1,50,0.597,0.861,0.81,0.289,0.0,0.101,0.0673,-5.754,125.0,0,0
Much Better,Jonas Brothers,2009,274.3,48,0.835,0.656,0.736,0.000604,0.00449,0.317,0.0396,-4.068,120.0,1,0
You And I,Anarbor,2009,177.8,48,0.871,0.616,0.679,0.00135,0.0,0.426,0.049,-4.128,120.0,1,0
The Sun,Portugal. The Man,2009,181.7,48,0.648,0.594,0.539,0.539,0.0,0.103,0.0342,-6.093,77.0,0,0
Buster,Whitefield Brothers,2009,182.9,48,0.903,0.614,0.84,0.0317,0.00242,0.628,0.0412,-4.373,95.0,1,0
Still Unbroken,Lynyrd Skynyrd,2009,308.7,48,0.896,0.322,0.221,0.00109,0.00124,0.197,0.0721,-5.299,177.7,1,0
Just Like Heaven,Kat Edmonson,2009,252.2,48,0.304,0.718,0.44,0.832,0.0,0.31,0.0331,-11.38,98.9,1,0
"Stop, Look, Listen (To Your Heart)",Boney James,2009,296.3,48,0.494,0.575,0.395,0.389,0.562,0.0741,0.0346,-12.006,84.9,0,0
Somebody Made For Me,Emitt Rhodes,2009,146.7,47,0.52,0.309,0.605,0.102,0.00148,0.0796,0.0519,-8.472,179.1,1,0
"Those Lazy, Hazy, Crazy Days Of Summer",Nat King Cole,2009,145.0,47,0.726,0.416,0.895,0.687,0.0,0.27,0.0573,-5.254,182.2,1,0
Falsos Amigos,"El Compa Sacra, El Ultimo Razo",2009,186.1,46,0.598,0.782,0.953,0.545,0.0,0.0969,0.0575,-6.08,105.5,1,0
Laughing With,Regina Spektor,2009,194.4,46,0.298,0.544,0.235,0.858,0.116,0.113,0.057,-12.644,77.0,0,0
It's Not You,Halestorm,2009,174.9,46,0.862,0.577,0.606,0.00054,1.35e-06,0.0583,0.0366,-3.239,123.0,0,0
Natalie's Rap,"The Lonely Island, Natalie Portman, Chris Parnell",2009,146.9,46,0.924,0.638,0.519,0.111,0.0,0.359,0.405,-3.978,169.9,0,1
One Day Like This,Elbow,2009,394.2,46,0.666,0.433,0.382,0.093,0.0,0.141,0.0287,-6.102,159.4,1,0
Turn To Stone,Ingrid Michaelson,2009,276.4,46,0.175,0.354,0.323,0.781,7.63e-05,0.153,0.0388,-9.779,111.1,1,0
Politicians In My Eyes,Death,2009,350.6,45,0.81,0.437,0.198,0.0035,0.0618,0.203,0.234,-7.329,97.2,1,0
Do Wrong Right,The Devil Makes Three,2009,261.7,45,0.644,0.634,0.852,0.653,0.0,0.122,0.0336,-7.213,121.0,1,0
In My Dreams (Cudder Anthem),Kid Cudi,2009,199.0,45,0.417,0.65,0.475,0.286,3.31e-05,0.104,0.0574,-12.413,98.4,0,1
The Bird And The Worm,Owl City,2009,207.5,45,0.615,0.556,0.6,0.0249,0.0,0.127,0.029,-6.794,83.5,1,0
Wanderlust,Every Time I Die,2009,250.3,44,0.952,0.259,0.212,0.00019,0.0,0.405,0.134,-4.175,108.0,1,0
One Love,Trey Songz,2009,256.9,43,0.757,0.627,0.43,0.0459,0.0,0.117,0.0967,-5.443,119.9,0,0
Night Time,The xx,2009,216.9,43,0.391,0.68,0.137,0.509,0.186,0.122,0.032,-11.754,122.0,0,0
HelluvaLife (feat. Gucci Mane & OJ da Juiceman),"Gorilla Zoe, Gucci Mane, OJ Da Juiceman",2009,204.4,43,0.705,0.658,0.503,0.0464,0.0,0.343,0.0386,-3.82,77.0,0,1
Que Calor,Supermerk2,2009,244.7,42,0.868,0.83,0.898,0.197,1.29e-06,0.159,0.0585,-3.78,87.4,1,0
Boy 1904,"Jónsi, Alex Somers",2009,303.3,42,0.245,0.183,0.0376,0.982,0.974,0.417,0.039,-17.934,123.1,1,0
Nobody to Blame,Cody Johnson,2009,192.5,42,0.418,0.505,0.227,0.44,0.0,0.0481,0.0262,-8.41,130.0,1,0
Address In The Stars,Caitlin & Will,2009,268.7,42,0.478,0.483,0.168,0.14,6.84e-06,0.0876,0.0272,-5.814,134.9,1,0
There's a Great Big Beautiful Tomorrow,Rex Allen,2009,136.1,41,0.51,0.45,0.482,0.858,0.00328,0.0829,0.0365,-9.84,129.9,0,0
Ya No Me Importa,Siggno,2009,235.0,40,0.652,0.574,0.756,0.0742,0.0,0.0949,0.0913,-6.26,177.7,1,0
Cannibal,Kesha,2010,194.3,76,0.68,0.71,0.571,0.0078,0.0165,0.0493,0.106,-4.676,130.0,1,0
Billionaire (feat. Bruno Mars),"Travie McCoy, Bruno Mars",2010,211.2,73,0.673,0.633,0.659,0.297,0.0,0.206,0.258,-6.403,86.8,0,1
Time,Hans Zimmer,2010,275.5,72,0.0879,0.221,0.0401,0.155,0.698,0.0869,0.0381,-16.996,126.6,1,0
If I Die Young,The Band Perry,2010,222.8,68,0.497,0.606,0.362,0.348,0.0,0.275,0.0277,-6.611,130.7,1,0
Aston Martin Music,"Rick Ross, Drake, Chrisette Michele",2010,270.6,67,0.58,0.57,0.405,0.0125,0.0,0.0497,0.209,-5.547,171.9,0,1
The Spins,Mac Miller,2010,195.9,67,0.766,0.794,0.55,0.0135,0.0,0.0785,0.0377,-3.894,127.0,0,1
Only Girl (In The World),Rihanna,2010,235.5,64,0.706,0.789,0.638,0.112,1.71e-05,0.0586,0.0429,-4.233,125.9,0,0
Boyfriend,Big Time Rush,2010,201.0,64,0.857,0.614,0.677,0.0987,0.0,0.177,0.111,-4.171,164.1,0,0
Please Don't Go,Mike Posner,2010,196.8,62,0.882,0.699,0.657,0.00296,0.0544,0.13,0.0311,-3.896,120.0,0,0
Sprawl II (Mountains Beyond Mountains),Arcade Fire,2010,325.5,61,0.81,0.518,0.179,0.016,0.0013,0.115,0.029,-6.445,100.0,1,0
Vamos a Darle Con Todo,Los Inquietos Del Norte,2010,163.8,60,0.645,0.603,0.656,0.223,0.0,0.23,0.032,-3.956,127.6,1,0
Every Cow Has A Bird - original mix,Guti & Dubshape,2010,475.5,60,0.554,0.851,0.879,0.000179,0.929,0.138,0.0497,-10.676,124.0,0,0
I Got 5 On It,Luniz,2010,253.5,60,0.692,0.583,0.595,0.193,0.0,0.121,0.362,-7.932,174.1,0,1
當你,JJ Lin,2010,249.2,59,0.476,0.651,0.365,0.739,0.0,0.103,0.028,-7.131,134.0,1,0
Aunque Te Duela,Fidel Rueda,2010,199.1,59,0.656,0.817,0.777,0.521,0.0,0.0594,0.0399,-5.427,95.0,1,0
我的秘密 (MySecret),G.E.M.,2010,248.5,59,0.741,0.563,0.397,0.213,0.0,0.0982,0.031,-5.728,104.0,1,0
You're The Best,"Joe ""Bean"" Esposito",2010,179.7,58,0.863,0.571,0.782,0.257,0.0,0.532,0.048,-7.661,94.3,0,0
Danger Line,Avenged Sevenfold,2010,328.4,57,0.767,0.473,0.375,0.00116,0.000798,0.109,0.0548,-6.383,180.0,1,0
El Ritmo No Perdona - Bonus Track,Daddy Yankee,2010,184.6,57,0.923,0.769,0.853,0.0625,0.0,0.12,0.0968,-5.62,92.0,0,0
Soldier of Love,Sade,2010,356.7,56,0.572,0.775,0.64,0.0117,0.0291,0.0847,0.0632,-8.427,90.0,0,0
B.M.F. (Blowin' Money Fast),"Rick Ross, Styles P",2010,250.3,56,0.863,0.721,0.35,0.0174,0.0,0.178,0.0558,-4.226,140.0,1,1
Untitled,Eminem,2010,194.4,56,0.841,0.857,0.74,0.34,0.0,0.161,0.103,-2.839,112.0,1,1
"This is Our Song - From ""Camp Rock 2: The Final Jam""","Demi Lovato, Joe Jonas, Nick Jonas, Alyson Stoner",2010,178.2,56,0.611,0.356,0.393,0.0892,0.0,0.178,0.0357,-5.312,129.4,1,0
Give Peace A Chance,The Plastic Ono Band,2010,293.0,54,0.853,0.442,0.208,0.326,0.0,0.816,0.123,-12.57,83.9,1,0
Sextape,Deftones,2010,241.5,53,0.634,0.367,0.0964,0.000824,0.0759,0.116,0.027,-6.475,90.0,1,0
Time of Our Lives,Tyrone Wells,2010,246.7,53,0.415,0.469,0.255,0.696,0.0,0.0886,0.026,-6.845,80.0,1,0
Rinconcito En El Cielo,Ramon Ayala Y Sus Bravos Del Norte,2010,213.6,53,0.831,0.671,0.793,0.0823,0.000675,0.329,0.0457,-4.511,109.4,1,0
I Am Not a Robot,MARINA,2010,214.4,53,0.636,0.606,0.452,0.57,1.65e-06,0.0944,0.0278,-4.559,120.0,1,0
These Worries,"Kid Cudi, Mary J. Blige",2010,255.5,52,0.608,0.569,0.193,0.0575,0.748,0.101,0.0303,-6.092,88.0,1,1
All The Way Turnt Up,"Roscoe Dash, Soulja Boy",2010,293.7,52,0.965,0.512,0.743,0.000889,0.0,0.264,0.0842,-2.862,132.0,0,0
Memories,Weezer,2010,194.3,51,0.894,0.354,0.293,1.39e-05,0.00141,0.159,0.0962,-5.964,152.0,0,0
Express - Burlesque Original Motion Picture Soundtrack,Christina Aguilera,2010,260.0,51,0.573,0.727,0.162,0.000287,0.00188,0.307,0.0333,-7.029,107.0,1,0
DJ Got Us Fallin' In Love (feat. Pitbull),"Usher, Pitbull",2010,220.8,51,0.861,0.663,0.654,0.0338,0.0,0.082,0.109,-3.398,120.0,0,0
Moment 4 Life,"Nicki Minaj, Drake",2010,279.3,50,0.882,0.475,0.369,0.409,0.0,0.243,0.351,-3.883,98.0,1,1
Your Biggest Fan,"Jonas Brothers, China Anne McClain",2010,179.9,50,0.62,0.723,0.844,0.0389,0.0,0.263,0.0685,-5.915,92.0,1,0
Terrible Love,The National,2010,279.8,49,0.794,0.257,0.35,0.549,0.722,0.118,0.0563,-6.023,77.9,1,0
Con el Coco Rapado,Cartel De Santa,2010,242.7,49,0.826,0.734,0.542,0.322,0.0,0.0558,0.112,-3.099,88.0,1,1
Polvo Y Nada,Calibre 50,2010,231.7,49,0.732,0.657,0.531,0.297,0.0,0.0906,0.0429,-4.308,120.2,1,0
When I Get Where I'm Going (feat. Dolly Parton) (feat. Dolly Parton),"Brad Paisley, Dolly Parton",2010,246.5,49,0.462,0.497,0.21,0.443,0.0,0.111,0.0269,-6.705,86.0,1,0
Light Up,"Drake, JAY-Z",2010,274.1,48,0.908,0.472,0.198,0.0936,0.0,0.15,0.45,-5.991,172.9,1,1
Cobarde,Selena,2010,169.7,48,0.679,0.646,0.686,0.328,0.0,0.0715,0.0337,-5.625,105.6,0,0
Sad Sad City,Ghostland Observatory,2010,185.4,48,0.679,0.706,0.875,0.000384,0.0,0.043,0.0448,-5.421,115.0,0,0
Journal of Ardency,Class Actress,2010,225.2,48,0.697,0.684,0.761,0.0109,0.0908,0.0986,0.0334,-6.73,97.0,0,0
Transmission - 2010 Remaster,Joy Division,2010,215.1,48,0.808,0.497,0.683,0.0355,0.437,0.0966,0.0388,-8.088,153.6,1,0
Live a Little,Kenny Chesney,2010,219.1,48,0.886,0.642,0.287,0.0207,0.0275,0.391,0.04,-6.151,124.0,1,0
Love All Over Me,Monica,2010,229.9,48,0.628,0.514,0.422,0.546,0.0,0.161,0.0451,-5.661,129.5,0,0
Hello Good Morning,"Diddy - Dirty Money, T.I.",2010,268.7,47,0.954,0.616,0.571,0.0597,0.0,0.669,0.239,-2.494,103.9,1,1
Breathturn,Hammock,2010,360.4,46,0.491,0.344,0.0778,0.429,0.877,0.163,0.0353,-9.277,122.0,1,0
With You,"Lil Wayne, Drake",2010,229.4,46,0.467,0.391,0.468,0.762,0.0,0.242,0.0622,-7.451,150.8,1,1
Happily Ever After,He Is We,2010,244.2,46,0.706,0.568,0.37,0.0259,0.0,0.0947,0.0266,-4.979,100.1,1,0
Babbling Brook - Flowing Stream,Nature Sounds,2010,406.3,46,0.989,0.165,1e-05,0.933,0.992,0.695,0.0539,-31.532,112.7,1,0
In the Cut,Wiz Khalifa,2010,254.5,45,0.686,0.559,0.0696,0.0327,0.0,0.334,0.214,-6.678,150.0,1,1
When You Got A Good Thing,Lady A,2010,297.9,45,0.637,0.546,0.308,0.0823,1.44e-05,0.127,0.0306,-5.868,132.9,0,0
F.I.L.A.,The-Dream,2010,251.6,45,0.612,0.623,0.666,0.247,1.07e-06,0.776,0.039,-4.033,72.5,1,1
Novia Bonita,Tierra Cali,2010,192.2,45,0.759,0.797,0.783,0.248,2.28e-05,0.0537,0.0466,-5.488,148.1,0,0
Pulled,"Krysta Rodriguez, Adam Riegler",2010,179.3,44,0.476,0.509,0.495,0.772,0.0,0.288,0.071,-7.958,124.7,1,0
Hey Hey Hey,Michael Franti & Spearhead,2010,226.6,42,0.72,0.693,0.453,0.0126,0.0,0.126,0.0459,-5.606,105.0,1,0
I Think Ur A Contra,Vampire Weekend,2010,269.2,42,0.329,0.366,0.191,0.924,0.0743,0.0819,0.0394,-12.848,139.9,1,0
Can't You See (feat. Kid Rock) [Live] [Pass The Jar - Zac Brown Band and Friends Live from the Fabulous Fox Theatre In Atlanta],"Zac Brown Band, Kid Rock",2010,346.4,42,0.853,0.475,0.553,0.174,3.21e-05,0.631,0.0564,-5.063,88.1,1,0
Calling Me,Boosie Badazz,2010,227.8,41,0.574,0.769,0.536,0.0985,0.0,0.117,0.156,-8.415,150.1,0,1
Pumped Up Kicks,Foster The People,2011,239.6,83,0.71,0.733,0.965,0.145,0.115,0.0956,0.0292,-5.849,128.0,0,0
Old Pine,Ben Howard,2011,328.5,69,0.364,0.401,0.224,0.45,0.0503,0.162,0.033,-10.836,129.6,1,0
When We Stand Together,Nickelback,2011,190.8,67,0.9,0.446,0.88,0.000102,1.89e-05,0.0404,0.0489,-3.541,188.0,0,0
Make Me Proud,"Drake, Nicki Minaj",2011,219.9,66,0.486,0.684,0.355,0.00268,0.000148,0.157,0.132,-10.155,131.9,1,1
Dance Wiv Me - Radio Edit,"Dizzee Rascal, Calvin Harris, Chrome",2011,204.1,65,0.746,0.878,0.792,0.0476,0.0,0.154,0.0451,-4.281,112.0,1,0
Mirror,"Lil Wayne, Bruno Mars",2011,228.1,63,0.622,0.331,0.388,0.858,0.0,0.104,0.092,-7.291,64.5,0,1
Vestida De Azúcar,Gloria Trevi,2011,245.7,61,0.709,0.549,0.756,0.296,0.0,0.0741,0.0309,-4.526,140.0,1,0
You And I,Lady Gaga,2011,307.3,61,0.709,0.518,0.514,0.075,0.0,0.0935,0.0476,-5.234,127.1,1,0
Good Feeling,Flo Rida,2011,248.1,60,0.89,0.706,0.684,0.0588,0.00286,0.306,0.0688,-4.444,128.0,0,0
Smooth Operator - Remastered,Sade,2011,256.1,60,0.684,0.687,0.96,0.0758,0.000808,0.0441,0.032,-5.181,119.2,0,0
Snow Fairy,FUNKIST,2011,216.6,60,0.846,0.418,0.561,0.000232,0.0,0.161,0.0473,-4.211,106.0,0,0
I Was Here,Beyoncé,2011,239.2,60,0.627,0.51,0.234,0.431,0.0,0.0927,0.0336,-6.59,111.0,1,0
Wake Me Up,Ed Sheeran,2011,229.6,58,0.209,0.616,0.336,0.902,0.0,0.139,0.406,-13.43,86.9,1,0
Bubble Toes,Jack Johnson,2011,238.6,58,0.517,0.606,0.685,0.666,0.0209,0.377,0.116,-11.507,93.9,1,0
All The Girls Wanna Ride,Jawga Boyz,2011,205.4,58,0.62,0.785,0.467,0.0523,0.0,0.146,0.0733,-5.892,180.0,0,0
1+1,Beyoncé,2011,273.9,58,0.384,0.303,0.261,0.381,5.14e-06,0.0661,0.0339,-7.342,63.3,1,0
Bailando por el Mundo (feat. Pitbull & El Cata),"Juan Magán, Pitbull, El Cata",2011,195.2,57,0.865,0.698,0.969,0.0316,0.0,0.307,0.0418,-4.083,130.0,0,0
John,"Lil Wayne, Rick Ross",2011,287.0,57,0.821,0.589,0.424,0.0143,0.0,0.112,0.111,-4.473,77.5,1,1
Lay It Down,Lloyd,2011,240.1,57,0.796,0.527,0.534,0.017,0.0,0.0798,0.062,-5.111,156.0,0,1
That Should Be Me,"Justin Bieber, Rascal Flatts",2011,230.8,55,0.631,0.467,0.3,0.0312,0.0,0.0596,0.0318,-6.762,140.0,0,0
If Its You,Spawnbreezie,2011,227.0,55,0.417,0.739,0.683,0.0228,0.0,0.0498,0.0827,-8.905,179.9,1,0
Rooftops (feat. Curren$y),"Wiz Khalifa, Curren$y",2011,260.1,55,0.632,0.685,0.251,0.261,0.0,0.116,0.278,-7.76,87.0,0,1
Bipolar Baby!,Forever The Sickest Kids,2011,191.2,55,0.827,0.583,0.746,0.003,0.0,0.0991,0.114,-4.529,109.0,1,0
Tomorrow's Song,Ólafur Arnalds,2011,187.8,54,0.0463,0.437,0.139,0.988,0.917,0.0845,0.0369,-25.928,140.5,1,0
América,"Los Tigres Del Norte, Calle 13",2011,281.9,54,0.986,0.531,0.712,0.18,8.98e-05,0.68,0.152,-4.792,79.0,1,0
"You Be Tails, I'll Be Sonic",A Day To Remember,2011,227.9,54,0.988,0.471,0.282,7.76e-05,0.0,0.302,0.14,-3.575,138.1,1,0
Reminiscent,Yiruma,2011,192.1,53,0.245,0.287,0.0626,0.982,0.923,0.0876,0.0381,-17.241,150.3,1,0
Conditions of My Parole,Puscifer,2011,174.2,53,0.834,0.558,0.59,0.00643,0.00401,0.116,0.0577,-4.642,146.6,0,0
Voices (Randy Orton) [feat. Rev Theory],"WWE, Rev Theory",2011,204.6,53,0.648,0.48,0.672,0.000387,0.0,0.118,0.0293,-10.809,165.0,1,0
Endlessly,The Cab,2011,236.5,53,0.867,0.515,0.523,0.0456,0.0,0.138,0.106,-5.438,130.0,1,0
Uptown Girl (Glee Cast Version),Glee Cast,2011,180.7,53,0.643,0.618,0.722,0.569,0.0,0.443,0.0297,-4.086,129.0,1,0
All I Want Is Everything (feat. Victoria Justice),"Victorious Cast, Victoria Justice",2011,182.2,52,0.864,0.408,0.618,0.0101,0.0,0.131,0.189,-4.335,177.0,0,0
Ruffneck - Full Flex,Skrillex,2011,226.3,51,0.97,0.646,0.325,0.000244,0.00483,0.0668,0.129,-1.64,140.1,1,0
Lights - Bassnectar Remix,"Ellie Goulding, Bassnectar",2011,276.6,51,0.775,0.528,0.261,0.00356,0.542,0.778,0.0285,-4.877,140.0,1,0
Sin Respiración,Banda El Recodo,2011,206.1,50,0.536,0.576,0.885,0.398,0.0,0.293,0.0307,-5.078,160.2,1,0
Captain America,Alan Silvestri,2011,66.2,50,0.4,0.224,0.33,0.831,0.754,0.123,0.0306,-10.157,94.7,1,0
Blame It on the Rain,Milli Vanilli,2011,248.5,49,0.827,0.758,0.506,0.00328,0.000165,0.0951,0.0774,-6.151,97.5,0,0
Gypsy,Tigers Jaw,2011,265.2,49,0.7,0.61,0.643,0.0536,0.00243,0.14,0.0286,-7.988,135.0,1,0
El Bluntonon,Los Inquietos Del Norte,2011,129.4,49,0.843,0.705,0.961,0.26,0.0,0.0732,0.319,-2.95,169.0,1,0
Cannons,Youth Lagoon,2011,224.8,49,0.719,0.531,0.179,0.631,0.922,0.13,0.0296,-5.063,75.0,1,0
Gotta Have It,"JAY-Z, Kanye West",2011,140.7,49,0.574,0.74,0.33,0.411,0.0,0.262,0.245,-6.938,149.8,1,1
Molly (16 Candles),Sponge,2011,221.5,49,0.673,0.459,0.549,1.49e-05,0.00174,0.0505,0.028,-8.846,101.2,1,0
Gimmie That Girl,Joe Nichols,2011,185.3,48,0.889,0.501,0.67,0.244,0.000322,0.829,0.119,-4.221,162.2,1,0
Bread and Butter,The Newbeats,2011,122.7,48,0.546,0.71,0.897,0.757,0.00981,0.152,0.0469,-14.582,82.2,1,0
We Don't Eat,James Vincent McMorrow,2011,293.8,48,0.364,0.442,0.389,0.91,0.0126,0.123,0.0468,-12.468,124.1,1,0
I Know Places,Lykke Li,2011,386.8,48,0.114,0.368,0.0488,0.762,0.0145,0.0872,0.0334,-14.043,102.1,0,0
Cyanide Sisters,Com Truise,2011,183.6,47,0.45,0.704,0.507,0.61,0.778,0.193,0.0748,-9.908,85.1,1,0
Cry (Just a Little),Bingo Players,2011,167.8,47,0.483,0.744,0.298,0.0957,0.0322,0.408,0.0408,-7.712,126.0,0,0
Dogwood Blossom,Fionn Regan,2011,204.9,46,0.0264,0.466,0.272,0.916,0.0291,0.0893,0.0553,-21.991,143.5,1,0
"Hold on to What You Believe - Live from Shepherd's Bush Empire, 2010",Mumford & Sons,2011,244.5,46,0.662,0.459,0.14,0.0029,0.000214,0.127,0.0286,-7.365,115.9,1,0
Leave It All To Shine (feat. Victoria Justice),"iCarly & Victorious Casts, Victorious Cast, Victoria Justice",2011,131.2,46,0.897,0.376,0.655,0.00142,0.0,0.0817,0.122,-3.426,137.1,1,0
Radio (feat. Bei Maejor),"Hot Chelle Rae, Maejor",2011,183.6,45,0.808,0.64,0.679,0.00556,0.0,0.176,0.0379,-5.341,101.1,1,0
Fingers To The Bone,Brown Bird,2011,191.0,44,0.491,0.575,0.784,0.349,0.00378,0.139,0.0559,-10.299,173.6,0,0
All This And Heaven Too,Florence + The Machine,2011,245.9,44,0.829,0.226,0.346,0.0371,4.47e-05,0.0772,0.0717,-3.838,78.1,1,0
Carried Away,George Strait,2011,199.5,44,0.491,0.571,0.272,0.686,0.000841,0.108,0.0274,-7.166,136.7,1,0
Under and Over It,Five Finger Death Punch,2011,218.1,43,0.996,0.468,0.094,1.41e-05,0.0,0.26,0.179,-3.027,76.0,0,1
Grand Optimist,City and Colour,2011,242.7,43,0.338,0.645,0.392,0.108,4.5e-06,0.367,0.0323,-10.193,118.7,0,0
Stay,Tyrese,2011,229.3,43,0.398,0.335,0.162,0.0945,0.0,0.265,0.0399,-8.284,79.9,0,0
Reckless Serenade,Arctic Monkeys,2011,162.7,43,0.694,0.585,0.785,0.00037,0.0144,0.0724,0.0392,-6.632,128.0,1,0
Set the Atmosphere,Kurt Carr & The Kurt Carr Singers,2011,372.6,42,0.635,0.422,0.276,0.403,0.0,0.0772,0.105,-8.25,124.1,0,0
Good Feeling,Flo Rida,2012,248.1,73,0.89,0.706,0.684,0.0588,0.00286,0.306,0.0688,-4.444,128.0,0,0
California Gurls,"Katy Perry, Snoop Dogg",2012,234.7,73,0.754,0.791,0.425,0.00446,0.0,0.163,0.0569,-3.729,125.0,1,0
Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",2012,229.5,71,0.758,0.673,0.542,0.039,0.0,0.341,0.158,-3.632,136.0,1,0
Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Wanz",2012,235.6,70,0.526,0.781,0.662,0.0619,0.0,0.0457,0.293,-6.985,95.0,0,1
