hpi_flavor,frequency,place_name,index,gdp_pc,inflation_avg,unemployment_rate,current_account_bal,date,gspc_close
purchase-only,quarterly,East North Central Division,164.58,49569.21,-0.32,9.283,-2.623,01/04/09,872.8099976
purchase-only,quarterly,East North Central Division,163.37,50523.5,1.637,9.608,-2.871,01/01/10,1073.869995
purchase-only,quarterly,East North Central Division,162.26,50523.5,1.637,9.608,-2.871,01/02/10,1104.48999
purchase-only,quarterly,East North Central Division,160.04,50523.5,1.637,9.608,-2.871,01/03/10,1169.430054
purchase-only,quarterly,East North Central Division,159.51,50523.5,1.637,9.608,-2.871,01/04/10,1186.689941
purchase-only,quarterly,East North Central Division,155.6,50943.53,3.14,8.933,-2.919,01/01/11,1286.119995
purchase-only,quarterly,East North Central Division,154.14,50943.53,3.14,8.933,-2.919,01/02/11,1327.219971
purchase-only,quarterly,East North Central Division,155.25,50943.53,3.14,8.933,-2.919,01/03/11,1325.829956
purchase-only,quarterly,East North Central Division,155.13,50943.53,3.14,8.933,-2.919,01/04/11,1363.609985
purchase-only,quarterly,East North Central Division,155.23,51736.82,2.073,8.075,-2.573,01/01/12,1312.410034
purchase-only,quarterly,East North Central Division,157.21,51736.82,2.073,8.075,-2.573,01/02/12,1365.680054
purchase-only,quarterly,East North Central Division,158.29,51736.82,2.073,8.075,-2.573,01/03/12,1408.469971
purchase-only,quarterly,East North Central Division,159.29,51736.82,2.073,8.075,-2.573,01/04/12,1397.910034
purchase-only,quarterly,East North Central Division,162.02,52329.15,1.466,7.358,-2.016,01/01/13,1498.109985
purchase-only,quarterly,East North Central Division,164.65,52329.15,1.466,7.358,-2.016,01/02/13,1514.680054
purchase-only,quarterly,East North Central Division,166.83,52329.15,1.466,7.358,-2.016,01/03/13,1569.189941
purchase-only,quarterly,East North Central Division,168.09,52329.15,1.466,7.358,-2.016,01/04/13,1597.569946
purchase-only,quarterly,East North Central Division,169.82,53141.85,1.615,6.158,-2.109,01/01/14,1782.589966
purchase-only,quarterly,East North Central Division,170.95,53141.85,1.615,6.158,-2.109,01/02/14,1859.449951
purchase-only,quarterly,East North Central Division,173.06,53141.85,1.615,6.158,-2.109,01/03/14,1872.339966
purchase-only,quarterly,East North Central Division,174.9,53141.85,1.615,6.158,-2.109,01/04/14,1883.949951
purchase-only,quarterly,East North Central Division,176.44,54187.9,0.121,5.275,-2.244,01/01/15,1994.98999
purchase-only,quarterly,East North Central Division,178.62,54187.9,0.121,5.275,-2.244,01/02/15,2104.5
purchase-only,quarterly,East North Central Division,179.62,54187.9,0.121,5.275,-2.244,01/03/15,2067.889893
purchase-only,quarterly,East North Central Division,181.96,54187.9,0.121,5.275,-2.244,01/04/15,2085.51001
purchase-only,quarterly,East North Central Division,183.67,54700.34,1.267,4.875,-2.119,01/01/16,1940.23999
purchase-only,quarterly,East North Central Division,186.26,54700.34,1.267,4.875,-2.119,01/02/16,1932.22998
purchase-only,quarterly,East North Central Division,189.21,54700.34,1.267,4.875,-2.119,01/03/16,2059.73999
purchase-only,quarterly,East North Central Division,191.93,54700.34,1.267,4.875,-2.119,01/04/16,2065.300049
purchase-only,quarterly,East North Central Division,194.62,55572.58,2.131,4.358,-1.887,01/01/17,2278.870117
purchase-only,quarterly,East North Central Division,196.8,55572.58,2.131,4.358,-1.887,01/02/17,2363.639893
purchase-only,quarterly,East North Central Division,199.67,55572.58,2.131,4.358,-1.887,01/03/17,2362.719971
purchase-only,quarterly,East North Central Division,202.67,55572.58,2.131,4.358,-1.887,01/04/17,2384.199951
purchase-only,quarterly,East North Central Division,206.6,56904.34,2.439,3.892,-2.142,01/01/18,2823.810059
purchase-only,quarterly,East North Central Division,208.97,56904.34,2.439,3.892,-2.142,01/02/18,2713.830078
purchase-only,quarterly,East North Central Division,211.68,56904.34,2.439,3.892,-2.142,01/03/18,2640.870117
purchase-only,quarterly,East North Central Division,214.15,56904.34,2.439,3.892,-2.142,01/04/18,2648.050049
purchase-only,quarterly,East North Central Division,217.02,57940.11,1.813,3.683,-2.066,01/01/19,2704.100098
purchase-only,quarterly,East North Central Division,219.68,57940.11,1.813,3.683,-2.066,01/02/19,2784.48999
purchase-only,quarterly,East North Central Division,222.77,57940.11,1.813,3.683,-2.066,01/03/19,2834.399902
purchase-only,quarterly,East North Central Division,226.15,57940.11,1.813,3.683,-2.066,01/04/19,2945.830078
purchase-only,quarterly,East North Central Division,230.49,55875.47,1.251,8.092,-2.835,01/01/20,3225.52002
purchase-only,quarterly,East North Central Division,231.87,55875.47,1.251,8.092,-2.835,01/02/20,2954.219971
purchase-only,quarterly,East North Central Division,241.01,55875.47,1.251,8.092,-2.835,01/03/20,2584.590088
purchase-only,quarterly,East North Central Division,251.11,55875.47,1.251,8.092,-2.835,01/04/20,2912.429932
purchase-only,quarterly,East North Central Division,258.86,59009.85,4.683,5.367,-3.566,01/01/21,3714.23999
purchase-only,quarterly,East North Central Division,268.05,59009.85,4.683,5.367,-3.566,01/02/21,3811.149902
purchase-only,quarterly,East North Central Division,277.48,59009.85,4.683,5.367,-3.566,01/03/21,3972.889893
purchase-only,quarterly,East North Central Division,286.69,59009.85,4.683,5.367,-3.566,01/04/21,4181.169922
purchase-only,quarterly,East North Central Division,297.85,60007.14,7.986,3.642,-3.816,01/01/22,4515.549805
purchase-only,quarterly,East North Central Division,305.27,60007.14,7.986,3.642,-3.816,01/02/22,4373.939941
purchase-only,quarterly,East North Central Division,307.2,60007.14,7.986,3.642,-3.816,01/03/22,4530.410156
purchase-only,quarterly,East North Central Division,310.17,60007.14,7.986,3.642,-3.816,01/04/22,4131.930176
purchase-only,quarterly,East North Central Division,314.98,60963.65,4.084,3.569,-2.951,01/01/23,4076.600098
purchase-only,quarterly,East North Central Division,322.82,60963.65,4.084,3.569,-2.951,01/02/23,3970.149902
purchase-only,quarterly,East North Central Division,331.07,60963.65,4.084,3.569,-2.951,01/03/23,4109.310059
purchase-only,quarterly,East South Central Division,100.0,36944.07,4.216,6.85,0.047,01/01/91,343.9299927
purchase-only,quarterly,East South Central Division,100.34,36944.07,4.216,6.85,0.047,01/02/91,367.0700073
purchase-only,quarterly,East South Central Division,100.66,36944.07,4.216,6.85,0.047,01/03/91,375.2200012
purchase-only,quarterly,East South Central Division,101.84,36944.07,4.216,6.85,0.047,01/04/91,375.3399963
purchase-only,quarterly,East South Central Division,103.27,37741.19,3.042,7.492,-0.792,01/01/92,408.7799988
purchase-only,quarterly,East South Central Division,103.29,37741.19,3.042,7.492,-0.792,01/02/92,412.7000122
purchase-only,quarterly,East South Central Division,104.87,37741.19,3.042,7.492,-0.792,01/03/92,403.6900024
purchase-only,quarterly,East South Central Division,105.89,37741.19,3.042,7.492,-0.792,01/04/92,414.9500122
purchase-only,quarterly,East South Central Division,106.63,38277.58,2.97,6.908,-1.237,01/01/93,438.7799988
purchase-only,quarterly,East South Central Division,108.02,38277.58,2.97,6.908,-1.237,01/02/93,443.3800049
purchase-only,quarterly,East South Central Division,109.46,38277.58,2.97,6.908,-1.237,01/03/93,451.6700134
purchase-only,quarterly,East South Central Division,110.88,38277.58,2.97,6.908,-1.237,01/04/93,440.1900024
purchase-only,quarterly,East South Central Division,112.76,39339.0,2.596,6.1,-1.669,01/01/94,481.6099854
purchase-only,quarterly,East South Central Division,114.3,39339.0,2.596,6.1,-1.669,01/02/94,467.1400146
purchase-only,quarterly,East South Central Division,115.5,39339.0,2.596,6.1,-1.669,01/03/94,445.769989
purchase-only,quarterly,East South Central Division,116.67,39339.0,2.596,6.1,-1.669,01/04/94,450.9100037
purchase-only,quarterly,East South Central Division,117.98,39919.87,2.805,5.592,-1.487,01/01/95,470.4200134
purchase-only,quarterly,East South Central Division,119.11,39919.87,2.805,5.592,-1.487,01/02/95,487.3900146
purchase-only,quarterly,East South Central Division,120.59,39919.87,2.805,5.592,-1.487,01/03/95,500.7099915
purchase-only,quarterly,East South Central Division,122.18,39919.87,2.805,5.592,-1.487,01/04/95,514.710022
purchase-only,quarterly,East South Central Division,122.92,40946.0,2.937,5.408,-1.546,01/01/96,636.0200195
purchase-only,quarterly,East South Central Division,124.44,40946.0,2.937,5.408,-1.546,01/02/96,640.4299927
purchase-only,quarterly,East South Central Division,125.98,40946.0,2.937,5.408,-1.546,01/03/96,645.5
purchase-only,quarterly,East South Central Division,126.93,40946.0,2.937,5.408,-1.546,01/04/96,654.1699829
purchase-only,quarterly,East South Central Division,128.19,42258.86,2.338,4.942,-1.641,01/01/97,786.1599731
purchase-only,quarterly,East South Central Division,128.95,42258.86,2.338,4.942,-1.641,01/02/97,790.8200073
purchase-only,quarterly,East South Central Division,129.8,42258.86,2.338,4.942,-1.641,01/03/97,757.1199951
purchase-only,quarterly,East South Central Division,130.53,42258.86,2.338,4.942,-1.641,01/04/97,801.3400269
purchase-only,quarterly,East South Central Division,132.0,43640.76,1.547,4.5,-2.373,01/01/98,980.2800293
purchase-only,quarterly,East South Central Division,133.63,43640.76,1.547,4.5,-2.373,01/02/98,1049.339966
purchase-only,quarterly,East South Central Division,134.82,43640.76,1.547,4.5,-2.373,01/03/98,1101.75
purchase-only,quarterly,East South Central Division,136.7,43640.76,1.547,4.5,-2.373,01/04/98,1111.75
purchase-only,quarterly,East South Central Division,138.28,45213.48,2.193,4.217,-2.976,01/01/99,1279.640015
purchase-only,quarterly,East South Central Division,139.37,45213.48,2.193,4.217,-2.976,01/02/99,1238.329956
purchase-only,quarterly,East South Central Division,140.76,45213.48,2.193,4.217,-2.976,01/03/99,1286.369995
purchase-only,quarterly,East South Central Division,141.95,45213.48,2.193,4.217,-2.976,01/04/99,1335.180054
purchase-only,quarterly,East South Central Division,143.25,46539.99,3.367,3.967,-3.921,01/01/00,1394.459961
purchase-only,quarterly,East South Central Division,144.41,46539.99,3.367,3.967,-3.921,01/02/00,1366.420044
purchase-only,quarterly,East South Central Division,145.24,46539.99,3.367,3.967,-3.921,01/03/00,1498.579956
purchase-only,quarterly,East South Central Division,145.84,46539.99,3.367,3.967,-3.921,01/04/00,1452.430054
purchase-only,quarterly,East South Central Division,146.93,46503.1,2.817,4.742,-3.724,01/01/01,1366.01001
purchase-only,quarterly,East South Central Division,148.11,46503.1,2.817,4.742,-3.724,01/02/01,1239.939941
purchase-only,quarterly,East South Central Division,149.03,46503.1,2.817,4.742,-3.724,01/03/01,1160.329956
purchase-only,quarterly,East South Central Division,150.62,46503.1,2.817,4.742,-3.724,01/04/01,1249.459961
purchase-only,quarterly,East South Central Division,151.45,46831.46,1.596,5.783,-4.173,01/01/02,1130.199951
purchase-only,quarterly,East South Central Division,152.25,46831.46,1.596,5.783,-4.173,01/02/02,1106.72998
purchase-only,quarterly,East South Central Division,153.76,46831.46,1.596,5.783,-4.173,01/03/02,1147.390015
purchase-only,quarterly,East South Central Division,155.63,46831.46,1.596,5.783,-4.173,01/04/02,1076.920044
purchase-only,quarterly,East South Central Division,157.1,47691.56,2.298,5.992,-4.559,01/01/03,855.7000122
purchase-only,quarterly,East South Central Division,158.52,47691.56,2.298,5.992,-4.559,01/02/03,841.1500244
purchase-only,quarterly,East South Central Division,160.52,47691.56,2.298,5.992,-4.559,01/03/03,848.1799927
purchase-only,quarterly,East South Central Division,161.92,47691.56,2.298,5.992,-4.559,01/04/03,916.9199829
purchase-only,quarterly,East South Central Division,163.72,49080.56,2.668,5.542,-5.205,01/01/04,1131.130005
purchase-only,quarterly,East South Central Division,165.82,49080.56,2.668,5.542,-5.205,01/02/04,1144.939941
purchase-only,quarterly,East South Central Division,168.43,49080.56,2.668,5.542,-5.205,01/03/04,1126.209961
purchase-only,quarterly,East South Central Division,170.3,49080.56,2.668,5.542,-5.205,01/04/04,1107.300049
purchase-only,quarterly,East South Central Division,173.3,50322.52,3.366,5.083,-5.746,01/01/05,1181.27002
purchase-only,quarterly,East South Central Division,175.59,50322.52,3.366,5.083,-5.746,01/02/05,1203.599976
purchase-only,quarterly,East South Central Division,178.94,50322.52,3.366,5.083,-5.746,01/03/05,1180.589966
purchase-only,quarterly,East South Central Division,183.06,50322.52,3.366,5.083,-5.746,01/04/05,1156.849976
purchase-only,quarterly,East South Central Division,186.77,51235.84,3.222,4.608,-5.911,01/01/06,1280.079956
purchase-only,quarterly,East South Central Division,189.32,51235.84,3.222,4.608,-5.911,01/02/06,1280.660034
purchase-only,quarterly,East South Central Division,191.46,51235.84,3.222,4.608,-5.911,01/03/06,1294.869995
purchase-only,quarterly,East South Central Division,193.8,51235.84,3.222,4.608,-5.911,01/04/06,1310.609985
purchase-only,quarterly,East South Central Division,196.4,51751.28,2.871,4.617,-5.089,01/01/07,1438.23999
purchase-only,quarterly,East South Central Division,197.79,51751.28,2.871,4.617,-5.089,01/02/07,1406.819946
purchase-only,quarterly,East South Central Division,197.14,51751.28,2.871,4.617,-5.089,01/03/07,1420.859985
purchase-only,quarterly,East South Central Division,197.13,51751.28,2.871,4.617,-5.089,01/04/07,1482.369995
purchase-only,quarterly,East South Central Division,195.66,51335.91,3.815,5.8,-4.716,01/01/08,1378.550049
purchase-only,quarterly,East South Central Division,194.18,51335.91,3.815,5.8,-4.716,01/02/08,1330.630005
purchase-only,quarterly,East South Central Division,191.61,51335.91,3.815,5.8,-4.716,01/03/08,1322.699951
purchase-only,quarterly,East South Central Division,189.35,51335.91,3.815,5.8,-4.716,01/04/08,1385.589966
purchase-only,quarterly,East South Central Division,188.38,49569.21,-0.32,9.283,-2.623,01/01/09,825.8800049
purchase-only,quarterly,East South Central Division,187.5,49569.21,-0.32,9.283,-2.623,01/02/09,735.0900269
purchase-only,quarterly,East South Central Division,186.13,49569.21,-0.32,9.283,-2.623,01/03/09,797.8699951
purchase-only,quarterly,East South Central Division,186.99,49569.21,-0.32,9.283,-2.623,01/04/09,872.8099976
purchase-only,quarterly,East South Central Division,183.71,50523.5,1.637,9.608,-2.871,01/01/10,1073.869995
purchase-only,quarterly,East South Central Division,182.49,50523.5,1.637,9.608,-2.871,01/02/10,1104.48999
purchase-only,quarterly,East South Central Division,180.85,50523.5,1.637,9.608,-2.871,01/03/10,1169.430054
purchase-only,quarterly,East South Central Division,179.24,50523.5,1.637,9.608,-2.871,01/04/10,1186.689941
purchase-only,quarterly,East South Central Division,176.45,50943.53,3.14,8.933,-2.919,01/01/11,1286.119995
purchase-only,quarterly,East South Central Division,175.32,50943.53,3.14,8.933,-2.919,01/02/11,1327.219971
purchase-only,quarterly,East South Central Division,176.93,50943.53,3.14,8.933,-2.919,01/03/11,1325.829956
purchase-only,quarterly,East South Central Division,176.87,50943.53,3.14,8.933,-2.919,01/04/11,1363.609985
purchase-only,quarterly,East South Central Division,177.14,51736.82,2.073,8.075,-2.573,01/01/12,1312.410034
purchase-only,quarterly,East South Central Division,179.21,51736.82,2.073,8.075,-2.573,01/02/12,1365.680054
purchase-only,quarterly,East South Central Division,179.3,51736.82,2.073,8.075,-2.573,01/03/12,1408.469971
purchase-only,quarterly,East South Central Division,181.36,51736.82,2.073,8.075,-2.573,01/04/12,1397.910034
purchase-only,quarterly,East South Central Division,183.36,52329.15,1.466,7.358,-2.016,01/01/13,1498.109985
purchase-only,quarterly,East South Central Division,185.3,52329.15,1.466,7.358,-2.016,01/02/13,1514.680054
purchase-only,quarterly,East South Central Division,186.12,52329.15,1.466,7.358,-2.016,01/03/13,1569.189941
purchase-only,quarterly,East South Central Division,186.92,52329.15,1.466,7.358,-2.016,01/04/13,1597.569946
purchase-only,quarterly,East South Central Division,188.16,53141.85,1.615,6.158,-2.109,01/01/14,1782.589966
purchase-only,quarterly,East South Central Division,189.49,53141.85,1.615,6.158,-2.109,01/02/14,1859.449951
purchase-only,quarterly,East South Central Division,190.88,53141.85,1.615,6.158,-2.109,01/03/14,1872.339966
purchase-only,quarterly,East South Central Division,192.78,53141.85,1.615,6.158,-2.109,01/04/14,1883.949951
